Department,ID,Date,Description,Qty,Retail,Subtotal,Discount,Tax,Total
Packaged_Dry,849383,3/2/2024,Frankferd Farms Beans Cannellini 1#,1,5.79,5.79,0.29,0,5.5
Packaged_Dry,850022,3/8/2024,Frankferd Farms Beans Cannellini 1#,1,5.79,5.79,0.29,0,5.5
Packaged_Dry,850871,3/17/2024,Frankferd Farms Beans Cannellini 1#,1,5.79,5.79,0.29,0,5.5
Packaged_Dry,851403,3/23/2024,Frankferd Farms Beans Cannellini 1#,1,5.79,5.79,0.29,0,5.5
Packaged_Dry,851487,3/23/2024,Frankferd Farms Beans Cannellini 1#,1,5.79,5.79,0.29,0,5.5
Packaged_Dry,845784,1/25/2024,Thai Kitchen Lemongrass & Chili Soup,1,1.89,1.89,0.09,0,1.8
Packaged_Dry,845784,1/25/2024,Thai Kitchen Lemongrass & Chili Soup,1,1.89,1.89,0.09,0,1.8
Packaged_Dry,846673,2/3/2024,Thai Kitchen Lemongrass & Chili Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,846673,2/3/2024,Thai Kitchen Lemongrass & Chili Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,846916,2/5/2024,Thai Kitchen Lemongrass & Chili Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,847606,2/12/2024,Thai Kitchen Lemongrass & Chili Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,847745,2/13/2024,Thai Kitchen Lemongrass & Chili Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,848400,2/20/2024,Thai Kitchen Lemongrass & Chili Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,851974,3/29/2024,Thai Kitchen Lemongrass & Chili Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,851974,3/29/2024,Thai Kitchen Lemongrass & Chili Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,852442,4/3/2024,Thai Kitchen Lemongrass & Chili Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,853271,4/11/2024,Thai Kitchen Lemongrass & Chili Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,853271,4/11/2024,Thai Kitchen Lemongrass & Chili Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,844220,1/8/2024,Thai Kitchen Spring Onion Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,844220,1/8/2024,Thai Kitchen Spring Onion Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,844632,1/12/2024,Thai Kitchen Spring Onion Soup,1,1.89,1.89,0.47,0,1.42
Packaged_Dry,845784,1/25/2024,Thai Kitchen Spring Onion Soup,1,1.89,1.89,0.09,0,1.8
Packaged_Dry,845784,1/25/2024,Thai Kitchen Spring Onion Soup,1,1.89,1.89,0.09,0,1.8
Packaged_Dry,846916,2/5/2024,Thai Kitchen Spring Onion Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,847070,2/7/2024,Thai Kitchen Spring Onion Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,847657,2/12/2024,Thai Kitchen Spring Onion Soup,1,1.89,1.89,0.47,0,1.42
Packaged_Dry,847657,2/12/2024,Thai Kitchen Spring Onion Soup,1,1.89,1.89,0.47,0,1.42
Packaged_Dry,847745,2/13/2024,Thai Kitchen Spring Onion Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,847785,2/14/2024,Thai Kitchen Spring Onion Soup,1,1.89,1.89,0.19,0,1.7
Packaged_Dry,847883,2/15/2024,Thai Kitchen Spring Onion Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,848506,2/21/2024,Thai Kitchen Spring Onion Soup,1,1.89,1.89,0.47,0,1.42
Packaged_Dry,849562,3/3/2024,Thai Kitchen Spring Onion Soup,1,1.89,1.89,0.09,0,1.8
Packaged_Dry,849787,3/6/2024,Thai Kitchen Spring Onion Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,849899,3/7/2024,Thai Kitchen Spring Onion Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,851386,3/22/2024,Thai Kitchen Spring Onion Soup,1,1.89,1.89,0.09,0,1.8
Packaged_Dry,851386,3/22/2024,Thai Kitchen Spring Onion Soup,1,1.89,1.89,0.09,0,1.8
Packaged_Dry,851390,3/22/2024,Thai Kitchen Spring Onion Soup,1,1.89,1.89,0.47,0,1.42
Packaged_Dry,851764,3/27/2024,Thai Kitchen Spring Onion Soup,1,1.89,1.89,0.09,0,1.8
Packaged_Dry,853323,4/11/2024,Thai Kitchen Spring Onion Soup,1,1.89,1.89,0.19,0,1.7
Packaged_Dry,849788,3/6/2024,feverfew seeds,1,2.49,2.49,0.12,0,2.37
Packaged_Dry,843638,1/2/2024,wheatgrass OG seeds,1,1.99,1.99,0.2,0,1.79
Packaged_Dry,850007,3/8/2024,wheatgrass OG seeds,1,2.29,2.29,0,0,2.29
Packaged_Dry,850819,3/16/2024,wheatgrass OG seeds,1,2,2,0.1,0,1.9
Packaged_Dry,849122,2/28/2024,tomato san marzano seeds,1,2.49,2.49,0.12,0,2.37
Packaged_Dry,850094,3/9/2024,tomato san marzano seeds,1,2.49,2.49,0,0,2.49
Packaged_Dry,853063,4/9/2024,tomato san marzano seeds,1,2.49,2.49,0.12,0,2.37
Packaged_Dry,843686,1/2/2024,Chocolove Mini  Almonds & Salt,1,1.49,1.49,0.37,0,1.12
Packaged_Dry,846623,2/2/2024,Chocolove Mini  Almonds & Salt,1,1.49,1.49,0.07,0,1.42
Packaged_Dry,846920,2/5/2024,Chocolove Mini  Almonds & Salt,1,1.49,1.49,0.37,0,1.12
Packaged_Dry,847931,2/15/2024,Chocolove Mini  Almonds & Salt,1,1.49,1.49,0.15,0,1.34
Packaged_Dry,848111,2/17/2024,Chocolove Mini  Almonds & Salt,1,1.49,1.49,0,0,1.49
Packaged_Dry,848176,2/18/2024,Chocolove Mini  Almonds & Salt,1,1.49,1.49,0.37,0,1.12
Packaged_Dry,848931,2/26/2024,Chocolove Mini  Almonds & Salt,1,1.49,1.49,0.07,0,1.42
Packaged_Dry,850446,3/13/2024,Chocolove Mini  Almonds & Salt,1,1.59,1.59,0,0,1.59
Packaged_Dry,852237,4/1/2024,Chocolove Mini  Almonds & Salt,1,1.59,1.59,0,0,1.59
Packaged_Dry,852237,4/1/2024,Chocolove Mini  Almonds & Salt,1,1.59,1.59,0,0,1.59
Packaged_Dry,852441,4/3/2024,Chocolove Mini  Almonds & Salt,1,1.59,1.59,0,0,1.59
Packaged_Dry,845888,1/26/2024,Bionaturae Bilberry Fruit Spread  Org U,1,6.89,6.89,0.34,0,6.55
Packaged_Dry,847580,2/12/2024,Bionaturae Bilberry Fruit Spread  Org U,1,6.89,6.89,0.34,0,6.55
Packaged_Dry,849288,3/1/2024,Bionaturae Bilberry Fruit Spread  Org U,1,6.89,6.89,0.34,0,6.55
Packaged_Dry,849589,3/4/2024,Bionaturae Bilberry Fruit Spread  Org U,1,6.89,6.89,0.34,0,6.55
Packaged_Dry,851653,3/25/2024,Bionaturae Bilberry Fruit Spread  Org U,1,6.89,6.89,1.72,0,5.17
Packaged_Dry,847110,2/7/2024,Coconut Secret  Aminos 8 oz,1,7.49,7.49,0,0,7.49
Packaged_Dry,851165,3/20/2024,Coconut Secret  Aminos 8 oz,1,7.49,7.49,0,0,7.49
Packaged_Dry,852581,4/4/2024,Coconut Secret  Aminos 8 oz,1,7.49,7.49,0,0,7.49
Packaged_Dry,847734,2/13/2024,basil italian genovese OG seeds,1,2.69,2.69,0,0,2.69
Packaged_Dry,847734,2/13/2024,basil italian genovese OG seeds,1,2.69,2.69,0,0,2.69
Packaged_Dry,848760,2/24/2024,basil italian genovese OG seeds,1,2.69,2.69,0,0,2.69
Packaged_Dry,849257,2/29/2024,basil italian genovese OG seeds,1,2.69,2.69,0,0,2.69
Packaged_Dry,850007,3/8/2024,basil italian genovese OG seeds,1,2.69,2.69,0,0,2.69
Packaged_Dry,850094,3/9/2024,basil italian genovese OG seeds,1,2.69,2.69,0,0,2.69
Packaged_Dry,847875,2/15/2024,kale italian lacinato seeds LARGE,1,5.59,5.59,0.56,0,5.03
Packaged_Dry,846593,2/2/2024,swiss chard five color OG seeds,1,3.49,3.49,0,0,3.49
Packaged_Dry,850420,3/12/2024,Let's Do Organic Tapioca Starch Org & GF,1,4.69,4.69,0,0,4.69
Packaged_Dry,845049,1/17/2024,Eden Agar Agar,1,12.49,12.49,0,0,12.49
Packaged_Dry,846523,2/1/2024,Kind Dark Chocolate Nuts & Salt,1,1.99,1.99,0,0,1.99
Packaged_Dry,852302,3/31/2024,Kind Madagascar Vanilla Almond exp 5/23,3,0,0,0,0,0
Packaged_Dry,844731,1/14/2024,Natural Value Pasta Sauce w/Portabello Org,1,4.19,4.19,1.05,0,3.14
Packaged_Dry,844915,1/16/2024,Natural Value Pasta Sauce w/Portabello Org,1,4.19,4.19,0.21,0,3.98
Packaged_Dry,845550,1/23/2024,Natural Value Pasta Sauce w/Portabello Org,1,4.19,4.19,0.21,0,3.98
Packaged_Dry,846167,1/29/2024,Natural Value Pasta Sauce w/Portabello Org,1,4.19,4.19,0.21,0,3.98
Packaged_Dry,847442,2/10/2024,Natural Value Pasta Sauce w/Portabello Org,1,4.19,4.19,0,0,4.19
Packaged_Dry,848239,2/19/2024,Natural Value Pasta Sauce w/Portabello Org,1,4.19,4.19,0.21,0,3.98
Packaged_Dry,849502,3/2/2024,Natural Value Pasta Sauce w/Portabello Org,1,4.19,4.19,0.21,0,3.98
Packaged_Dry,850646,3/14/2024,Natural Value Pasta Sauce w/Portabello Org,1,4.19,4.19,0.34,0,3.85
Packaged_Dry,846040,1/28/2024,Spectrum White Vinegar Org,1,8.89,8.89,0.44,0,8.45
Packaged_Dry,844664,1/13/2024,Wild Planet Pink Salmon,1,8.49,8.49,0.42,0,8.07
Packaged_Dry,848077,2/17/2024,Wild Planet Pink Salmon,1,8.49,8.49,0.42,0,8.07
Packaged_Dry,849843,3/6/2024,Wild Planet Pink Salmon,1,8.49,8.49,0.85,0,7.64
Packaged_Dry,850770,3/16/2024,Wild Planet Pink Salmon,1,8.49,8.49,0.42,0,8.07
Packaged_Dry,850902,3/17/2024,Wild Planet Pink Salmon,1,8.49,8.49,0.42,0,8.07
Packaged_Dry,845485,1/22/2024,Eden Beans Soy Black Org 15 Oz.,1,2.99,2.99,0,0,2.99
Packaged_Dry,846036,1/28/2024,Eden Beans Soy Black Org 15 Oz.,1,2.99,2.99,0.3,0,2.69
Packaged_Dry,847172,2/8/2024,Eden Beans Soy Black Org 15 Oz.,1,2.99,2.99,0.3,0,2.69
Packaged_Dry,852253,4/1/2024,Eden Beans Soy Black Org 15 Oz.,1,2.99,2.99,0.15,0,2.84
Packaged_Dry,843871,1/4/2024,Bionaturae Tagliatelle Egg Noodle Org K,1,4.99,4.99,0.5,0,4.49
Packaged_Dry,849819,3/6/2024,Bionaturae Tagliatelle Egg Noodle Org K,1,4.99,4.99,0.25,0,4.74
Packaged_Dry,852569,4/4/2024,Bionaturae Tagliatelle Egg Noodle Org K,1,4.99,4.99,0.5,0,4.49
Packaged_Dry,844931,1/16/2024,Happy  Tots Fruit & Veggie Spinach Mango &Pear,1,1.59,1.59,0,0,1.59
Packaged_Dry,847412,2/10/2024,Happy  Tots Fruit & Veggie Spinach Mango &Pear,1,1.59,1.59,0.08,0,1.51
Packaged_Dry,848081,2/17/2024,Happy  Tots Fruit & Veggie Spinach Mango &Pear,1,1.59,1.59,0.08,0,1.51
Packaged_Dry,848735,2/24/2024,Happy  Tots Fruit & Veggie Spinach Mango &Pear,1,1.59,1.59,0.08,0,1.51
Packaged_Dry,849394,3/2/2024,Happy  Tots Fruit & Veggie Spinach Mango &Pear,1,1.59,1.59,0.08,0,1.51
Packaged_Dry,852277,4/1/2024,Happy  Tots Fruit & Veggie Spinach Mango &Pear,1,1.59,1.59,0,0,1.59
Packaged_Dry,852918,4/7/2024,Happy  Tots Fruit & Veggie Spinach Mango &Pear,1,1.59,1.59,0.08,0,1.51
Packaged_Dry,853032,4/8/2024,Happy  Tots Fruit & Veggie Spinach Mango &Pear,1,1.59,1.59,0,0,1.59
Packaged_Dry,853126,4/9/2024,Happy  Tots Fruit & Veggie Spinach Mango &Pear,1,1.59,1.59,0.08,0,1.51
Packaged_Dry,853126,4/9/2024,Happy  Tots Fruit & Veggie Spinach Mango &Pear,1,1.59,1.59,0.08,0,1.51
Packaged_Dry,853126,4/9/2024,Happy  Tots Fruit & Veggie Spinach Mango &Pear,1,1.59,1.59,0.08,0,1.51
Packaged_Dry,846012,1/27/2024,Goodell Maple Syrup 16 oz.,1,16.99,16.99,0.85,0,16.14
Packaged_Dry,845078,1/18/2024,Goodell Maple Peanuts,1,4.69,4.69,0.23,0,4.46
Packaged_Dry,845325,1/20/2024,Goodell Maple Peanuts,1,4.69,4.69,0.23,0,4.46
Packaged_Dry,845588,1/24/2024,Goodell Maple Peanuts,1,4.69,4.69,0.23,0,4.46
Packaged_Dry,845588,1/24/2024,Goodell Maple Peanuts,1,4.69,4.69,0.23,0,4.46
Packaged_Dry,848090,2/17/2024,Goodell Maple Peanuts,1,4.69,4.69,0,0,4.69
Packaged_Dry,848090,2/17/2024,Goodell Maple Peanuts,1,4.69,4.69,0,0,4.69
Packaged_Dry,848584,2/22/2024,Goodell Maple Peanuts,1,4.69,4.69,0.47,0,4.22
Packaged_Dry,848600,2/22/2024,Goodell Maple Peanuts,1,4.69,4.69,0.47,0,4.22
Packaged_Dry,850910,3/17/2024,Goodell Maple Peanuts,1,4.69,4.69,0,0,4.69
Packaged_Dry,853706,4/15/2024,Goodell Maple Peanuts,1,4.69,4.69,1.17,0,3.52
Packaged_Dry,845654,1/24/2024,Dr. Bronner's Oil Coconut Virgin OG 30oz,1,19.99,19.99,0,0,19.99
Packaged_Dry,849105,2/28/2024,Dr. Bronner's Oil Coconut Virgin OG 30oz,1,19.99,19.99,1,0,18.99
Packaged_Dry,852577,4/4/2024,Dr. Bronner's Oil Coconut Virgin OG 30oz,1,19.99,19.99,1,0,18.99
Packaged_Dry,844996,1/17/2024,Jovial GF Brown Rice Capellini K,1,5.59,5.59,0.28,0,5.31
Packaged_Dry,845426,1/22/2024,Jovial GF Brown Rice Capellini K,1,5.59,5.59,0.28,0,5.31
Packaged_Dry,845932,1/27/2024,Jovial GF Brown Rice Capellini K,1,5.59,5.59,0,0,5.59
Packaged_Dry,846183,1/30/2024,Jovial GF Brown Rice Capellini K,1,5.59,5.59,0.28,0,5.31
Packaged_Dry,846222,1/30/2024,Jovial GF Brown Rice Capellini K,1,5.59,5.59,0.28,0,5.31
Packaged_Dry,847006,2/6/2024,Jovial GF Brown Rice Capellini K,1,5.59,5.59,0,0,5.59
Packaged_Dry,847311,2/9/2024,Jovial GF Brown Rice Capellini K,1,5.59,5.59,0,0,5.59
Packaged_Dry,848106,2/17/2024,Jovial GF Brown Rice Capellini K,1,5.59,5.59,0.28,0,5.31
Packaged_Dry,848489,2/21/2024,Jovial GF Brown Rice Capellini K,1,5.59,5.59,0.28,0,5.31
Packaged_Dry,852508,4/4/2024,Jovial GF Brown Rice Capellini K,1,5.59,5.59,0,0,5.59
Packaged_Dry,843649,1/2/2024,Free 2 Be Sun Cups Rice Milk Choc 2 Pack,1,2.79,2.79,0.7,0,2.09
Packaged_Dry,843649,1/2/2024,Free 2 Be Sun Cups Rice Milk Choc 2 Pack,1,2.79,2.79,0.7,0,2.09
Packaged_Dry,844683,1/13/2024,Free 2 Be Sun Cups Rice Milk Choc 2 Pack,1,2.79,2.79,0.14,0,2.65
Packaged_Dry,845670,1/24/2024,Free 2 Be Sun Cups Rice Milk Choc 2 Pack,1,2.79,2.79,0.14,0,2.65
Packaged_Dry,846246,1/30/2024,Free 2 Be Sun Cups Rice Milk Choc 2 Pack,1,2.79,2.79,0,0,2.79
Packaged_Dry,846924,2/5/2024,Free 2 Be Sun Cups Rice Milk Choc 2 Pack,1,2.79,2.79,0.14,0,2.65
Packaged_Dry,847072,2/7/2024,Free 2 Be Sun Cups Rice Milk Choc 2 Pack,1,2.79,2.79,0,0,2.79
Packaged_Dry,848502,2/21/2024,Free 2 Be Sun Cups Rice Milk Choc 2 Pack,1,2.79,2.79,0,0,2.79
Packaged_Dry,849210,2/29/2024,Free 2 Be Sun Cups Rice Milk Choc 2 Pack,1,2.79,2.79,0,0,2.79
Packaged_Dry,849780,3/6/2024,Free 2 Be Sun Cups Rice Milk Choc 2 Pack,1,2.79,2.79,0,0,2.79
Packaged_Dry,849780,3/6/2024,Free 2 Be Sun Cups Rice Milk Choc 2 Pack,1,2.79,2.79,0,0,2.79
Packaged_Dry,850428,3/13/2024,Free 2 Be Sun Cups Rice Milk Choc 2 Pack,1,2.79,2.79,0,0,2.79
Packaged_Dry,852832,4/6/2024,Free 2 Be Sun Cups Rice Milk Choc 2 Pack,1,2.79,2.79,0,0,2.79
Packaged_Dry,852832,4/6/2024,Free 2 Be Sun Cups Rice Milk Choc 2 Pack,1,2.79,2.79,0,0,2.79
Packaged_Dry,853139,4/9/2024,Free 2 Be Sun Cups Rice Milk Choc 2 Pack,1,2.79,2.79,0.14,0,2.65
Packaged_Dry,853722,4/15/2024,Free 2 Be Sun Cups Rice Milk Choc 2 Pack,1,2.79,2.79,0,0,2.79
Packaged_Dry,844556,1/12/2024,Foods Alive Cacao Nibs,1,9.49,9.49,0,0,9.49
Packaged_Dry,845336,1/20/2024,Foods Alive Cacao Nibs,1,9.49,9.49,0.47,0,9.02
Packaged_Dry,852271,4/1/2024,Foods Alive Cacao Nibs,1,9.49,9.49,0,0,9.49
Packaged_Dry,843686,1/2/2024,Manitoba Harvest Hemp Seed Hearts Org 12 oz,1,16.99,16.99,4.25,0,12.74
Packaged_Dry,844873,1/15/2024,Manitoba Harvest Hemp Seed Hearts Org 12 oz,1,16.99,16.99,4.25,0,12.74
Packaged_Dry,845280,1/20/2024,Manitoba Harvest Hemp Seed Hearts Org 12 oz,1,16.99,16.99,0.85,0,16.14
Packaged_Dry,846022,1/27/2024,Manitoba Harvest Hemp Seed Hearts Org 12 oz,1,16.99,16.99,4.25,0,12.74
Packaged_Dry,846084,1/28/2024,Manitoba Harvest Hemp Seed Hearts Org 12 oz,1,16.99,16.99,0.85,0,16.14
Packaged_Dry,847543,2/11/2024,Manitoba Harvest Hemp Seed Hearts Org 12 oz,1,16.99,16.99,0.85,0,16.14
Packaged_Dry,847860,2/14/2024,Manitoba Harvest Hemp Seed Hearts Org 12 oz,1,16.99,16.99,4.25,0,12.74
Packaged_Dry,847928,2/15/2024,Manitoba Harvest Hemp Seed Hearts Org 12 oz,1,16.99,16.99,1.7,0,15.29
Packaged_Dry,847928,2/15/2024,Manitoba Harvest Hemp Seed Hearts Org 12 oz,1,16.99,16.99,1.7,0,15.29
Packaged_Dry,849478,3/2/2024,Manitoba Harvest Hemp Seed Hearts Org 12 oz,1,16.99,16.99,0.85,0,16.14
Packaged_Dry,849580,3/3/2024,Manitoba Harvest Hemp Seed Hearts Org 12 oz,1,16.99,16.99,4.25,0,12.74
Packaged_Dry,849782,3/6/2024,Manitoba Harvest Hemp Seed Hearts Org 12 oz,1,16.99,16.99,0.85,0,16.14
Packaged_Dry,849782,3/6/2024,Manitoba Harvest Hemp Seed Hearts Org 12 oz,1,16.99,16.99,0.85,0,16.14
Packaged_Dry,850992,3/18/2024,Manitoba Harvest Hemp Seed Hearts Org 12 oz,1,16.99,16.99,0.85,0,16.14
Packaged_Dry,851442,3/23/2024,Manitoba Harvest Hemp Seed Hearts Org 12 oz,1,16.99,16.99,0.85,0,16.14
Packaged_Dry,851557,3/24/2024,Manitoba Harvest Hemp Seed Hearts Org 12 oz,1,16.99,16.99,0.85,0,16.14
Packaged_Dry,852841,4/6/2024,Manitoba Harvest Hemp Seed Hearts Org 12 oz,1,16.99,16.99,0.85,0,16.14
Packaged_Dry,853137,4/9/2024,Manitoba Harvest Hemp Seed Hearts Org 12 oz,1,16.99,16.99,0.85,0,16.14
Packaged_Dry,850149,3/9/2024,Bobo Oat Bar GF Lemon Poppyseed,1,2.99,2.99,0,0,2.99
Packaged_Dry,850949,3/18/2024,Bobo Oat Bar GF Lemon Poppyseed,1,2.99,2.99,0,0,2.99
Packaged_Dry,851052,3/19/2024,Bobo Oat Bar GF Lemon Poppyseed,1,2.99,2.99,0,0,2.99
Packaged_Dry,851065,3/19/2024,Bobo Oat Bar GF Lemon Poppyseed,1,2.99,2.99,0,0,2.99
Packaged_Dry,852233,4/1/2024,Bobo Oat Bar GF Lemon Poppyseed,1,2.99,2.99,0.75,0,2.24
Packaged_Dry,852625,4/5/2024,Bobo Oat Bar GF Lemon Poppyseed,1,2.99,2.99,0.15,0,2.84
Packaged_Dry,852881,4/7/2024,Bobo Oat Bar GF Lemon Poppyseed,1,2.99,2.99,0,0,2.99
Packaged_Dry,853253,4/11/2024,Bobo Oat Bar GF Lemon Poppyseed,1,2.99,2.99,0,0,2.99
Packaged_Dry,853545,4/13/2024,Bobo Oat Bar GF Lemon Poppyseed,1,2.99,2.99,0,0,2.99
Packaged_Dry,844460,1/11/2024,Tinkyada Organic Brown Rice Lasagna Org,1,5.49,5.49,0.27,0,5.22
Packaged_Dry,844460,1/11/2024,Tinkyada Organic Brown Rice Lasagna Org,1,5.49,5.49,0.27,0,5.22
Packaged_Dry,845396,1/21/2024,Tinkyada Organic Brown Rice Lasagna Org,1,5.49,5.49,0,0,5.49
Packaged_Dry,846364,1/31/2024,Tinkyada Organic Brown Rice Lasagna Org,1,5.49,5.49,0,0,5.49
Packaged_Dry,846364,1/31/2024,Tinkyada Organic Brown Rice Lasagna Org,1,5.49,5.49,0,0,5.49
Packaged_Dry,847574,2/12/2024,Tinkyada Organic Brown Rice Lasagna Org,1,5.49,5.49,0.27,0,5.22
Packaged_Dry,847574,2/12/2024,Tinkyada Organic Brown Rice Lasagna Org,1,5.49,5.49,0.27,0,5.22
Packaged_Dry,849286,3/1/2024,Tinkyada Organic Brown Rice Lasagna Org,1,5.49,5.49,0.27,0,5.22
Packaged_Dry,849405,3/2/2024,Lundberg Rice Wild Org,1,14.39,14.39,0,0,14.39
Packaged_Dry,850085,3/9/2024,Lundberg Rice Wild Org,-1,14.39,-14.39,0,0,-14.39
Packaged_Dry,850902,3/17/2024,Lundberg Rice Wild Org,1,14.39,14.39,0.72,0,13.67
Packaged_Dry,851628,3/25/2024,Lundberg Rice Wild Org,1,5,5,0.25,0,4.75
Packaged_Dry,850232,3/10/2024,Maine Coast Kelp w/Cayenne Granules Shaker bb 3/16/24,1,5.19,5.19,1.3,0,3.89
Packaged_Dry,852029,3/29/2024,Maine Coast Kelp w/Cayenne Granules Shaker bb 3/16/24,1,3.6,3.6,0.18,0,3.42
Packaged_Dry,852233,4/1/2024,Maine Coast Kelp w/Cayenne Granules Shaker bb 3/16/24,2,3.6,7.2,1.8,0,5.4
Packaged_Dry,846183,1/30/2024,stevia glycerite 2oz NOW FOODS,1,8.99,8.99,0,0,8.99
Packaged_Dry,853756,4/16/2024,stevia glycerite 2oz NOW FOODS,1,8.99,8.99,0,0,8.99
Packaged_Dry,844226,1/8/2024,Emerald Cove Sushi Nori Org. 10 Sheets,1,7.99,7.99,0.4,0,7.59
Packaged_Dry,844341,1/9/2024,Emerald Cove Sushi Nori Org. 10 Sheets,1,7.99,7.99,0.8,0,7.19
Packaged_Dry,844497,1/11/2024,Emerald Cove Sushi Nori Org. 10 Sheets,1,7.99,7.99,0.4,0,7.59
Packaged_Dry,844575,1/12/2024,Emerald Cove Sushi Nori Org. 10 Sheets,1,7.99,7.99,0,0,7.99
Packaged_Dry,845006,1/17/2024,Emerald Cove Sushi Nori Org. 10 Sheets,1,7.99,7.99,0.4,0,7.59
Packaged_Dry,845261,1/20/2024,Emerald Cove Sushi Nori Org. 10 Sheets,1,7.99,7.99,0.4,0,7.59
Packaged_Dry,845684,1/24/2024,Emerald Cove Sushi Nori Org. 10 Sheets,1,7.99,7.99,0.8,0,7.19
Packaged_Dry,845720,1/25/2024,Emerald Cove Sushi Nori Org. 10 Sheets,1,7.99,7.99,0.4,0,7.59
Packaged_Dry,849817,3/6/2024,Emerald Cove Sushi Nori Org. 10 Sheets,1,8.99,8.99,0.9,0,8.09
Packaged_Dry,851493,3/23/2024,Emerald Cove Sushi Nori Org. 10 Sheets,1,8.99,8.99,2.25,0,6.74
Packaged_Dry,851493,3/23/2024,Emerald Cove Sushi Nori Org. 10 Sheets,1,8.99,8.99,2.25,0,6.74
Packaged_Dry,847633,2/12/2024,Goodell Maple Syrup 8 oz. Half Pint,1,10.89,10.89,0.54,0,10.35
Packaged_Dry,847984,2/16/2024,Goodell Maple Syrup 8 oz. Half Pint,1,10.89,10.89,0,0,10.89
Packaged_Dry,849263,2/29/2024,Goodell Maple Syrup 8 oz. Half Pint,1,10.89,10.89,0,0,10.89
Packaged_Dry,850197,3/10/2024,Goodell Maple Syrup 8 oz. Half Pint,1,10.89,10.89,0.54,0,10.35
Packaged_Dry,850628,3/14/2024,Goodell Maple Syrup 8 oz. Half Pint,1,10.89,10.89,1.09,0,9.8
Packaged_Dry,850628,3/14/2024,Goodell Maple Syrup 8 oz. Half Pint,1,10.89,10.89,1.09,0,9.8
Packaged_Dry,844220,1/8/2024,Thai Kitchen Garlic & Vegetable Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,844220,1/8/2024,Thai Kitchen Garlic & Vegetable Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,844632,1/12/2024,Thai Kitchen Garlic & Vegetable Soup,1,1.89,1.89,0.47,0,1.42
Packaged_Dry,844869,1/15/2024,Thai Kitchen Garlic & Vegetable Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,844869,1/15/2024,Thai Kitchen Garlic & Vegetable Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,844869,1/15/2024,Thai Kitchen Garlic & Vegetable Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,844883,1/15/2024,Thai Kitchen Garlic & Vegetable Soup,1,1.89,1.89,0.47,0,1.42
Packaged_Dry,846916,2/5/2024,Thai Kitchen Garlic & Vegetable Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,847070,2/7/2024,Thai Kitchen Garlic & Vegetable Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,847745,2/13/2024,Thai Kitchen Garlic & Vegetable Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,847883,2/15/2024,Thai Kitchen Garlic & Vegetable Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,848400,2/20/2024,Thai Kitchen Garlic & Vegetable Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,849437,3/2/2024,Thai Kitchen Garlic & Vegetable Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,849437,3/2/2024,Thai Kitchen Garlic & Vegetable Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,849787,3/6/2024,Thai Kitchen Garlic & Vegetable Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,851974,3/29/2024,Thai Kitchen Garlic & Vegetable Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,851974,3/29/2024,Thai Kitchen Garlic & Vegetable Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,852722,4/6/2024,Thai Kitchen Garlic & Vegetable Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,852722,4/6/2024,Thai Kitchen Garlic & Vegetable Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,853161,4/10/2024,Thai Kitchen Garlic & Vegetable Soup,1,1.89,1.89,0,0,1.89
Packaged_Dry,844788,1/14/2024,Jovial  Spaghetti Einkorn K,1,4.99,4.99,0,0,4.99
Packaged_Dry,847497,2/11/2024,Jovial  Spaghetti Einkorn K,1,4.99,4.99,0,0,4.99
